log_file_path,iteration_no,tor_status,location,codec,caller_pesq_raw,caller_pesq_mos,callee_pesq_raw,callee_pesq_mos,caller_jitter_mean,caller_jitter_median,caller_jitter_max,caller_jitter_range,caller_jitter_iqr,caller_jitter_std_dev,callee_jitter_mean,callee_jitter_median,callee_jitter_max,callee_jitter_range,callee_jitter_iqr,callee_jitter_std_dev
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,21,Tor,10SauPaul-malaysia,speex,2.748,2.459,2.486,2.118,27.0992072147651,25.2925,77.852,77.852,3.89225,6.61691799173414,37.0288350434096,36.222,88.654,88.654,5.82,7.01023327257796
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,22,Tor,10SauPaul-malaysia,speex,2.808,2.543,2.792,2.52,26.6875961376994,25.723,50.608,50.608,3.4155,4.59718918715257,28.3105356576862,27.0025,55.631,55.631,5.28175,5.60502806205675
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,23,Tor,10SauPaul-malaysia,speex,2.833,2.578,2.466,2.094,26.136332774518,24.992,47.332,47.332,3.987,4.75668722076422,36.4252363636364,35.146,77.466,77.466,6.621,6.94724879387923
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,24,Tor,10SauPaul-malaysia,speex,2.708,2.404,2.641,2.315,25.9015465994962,25.255,47.205,47.205,2.804,4.13608601746084,29.1442626984127,28.433,52.677,52.677,4.3775,5.17397443894675
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,25,Tor,10SauPaul-malaysia,speex,2.707,2.403,2.554,2.202,25.4477485380117,24.439,64.454,64.454,3.022,5.10552660989109,36.6696555819477,35.433,80.624,80.624,6.7895,7.41200014941174
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,26,Tor,10SauPaul-malaysia,speex,2.859,2.615,2.352,1.964,26.0386336965633,24.8,48.81,48.81,3.595,4.93349804623989,35.4276964426877,34.427,65.966,65.966,5.905,5.85705948611753
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,27,Tor,10SauPaul-malaysia,speex,2.903,2.68,2.55,2.197,26.1378003314002,25.138,46.742,46.742,4.102,4.1336947499749,36.9181579365079,36.657,59.057,59.057,5.5735,5.451451715156
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,28,Tor,10SauPaul-malaysia,speex,2.607,2.269,2.824,2.565,28.8741807531381,27.407,58.239,58.239,5.4575,6.62086295600572,37.5807173396675,37.178,64.561,64.561,6.4435,6.04966005620433
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,29,Tor,10SauPaul-malaysia,speex,2.77,2.49,2.538,2.182,28.9093442211055,27.5915,73.516,73.516,4.213,6.64788783160211,36.6321598101266,36.329,56.727,56.727,5.372,5.0182724491094
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,30,Tor,10SauPaul-malaysia,speex,2.829,2.573,2.57,2.223,25.7217029288703,24.832,46.597,46.597,2.921,4.12167967313361,37.4571095238095,36.9565,69.506,69.506,6.203,6.22623677414065
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,31,Tor,10SauPaul-malaysia,speex,2.713,2.411,2.505,2.141,28.8624150627615,27.63,64.605,64.605,5.0835,5.79435898543007,37.291691581432,36.818,64.612,64.612,6.20650000000001,5.91434706635809
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,32,Tor,10SauPaul-malaysia,speex,2.757,2.471,2.544,2.19,26.9390435875943,25.518,55.294,55.294,3.663,5.84725893361061,36.8646320754717,36.457,57.652,57.652,5.77825,5.57771231850079
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,33,Tor,10SauPaul-malaysia,speex,2.893,2.665,2.565,2.216,26.414470193115,25.119,68.076,68.076,3.6565,5.85947708444212,37.6951955835962,36.8205,75.605,75.605,5.80575,6.66352295972655
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,34,Tor,10SauPaul-malaysia,speex,2.728,2.431,2.652,2.329,24.6347760067114,24.022,43.994,43.994,2.746,4.13055571339041,35.7875849802372,35.509,56.038,56.038,5.41,5.48224945293197
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,35,Tor,10SauPaul-malaysia,speex,2.718,2.418,2.669,2.351,26.9879832355407,25.414,56.675,56.675,3.933,5.4591944935288,29.1704735177866,27.984,48.549,48.549,4.58,5.41134522918002
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,36,Tor,10SauPaul-malaysia,speex,2.94,2.734,2.691,2.381,27.0581112970711,25.122,67.727,67.727,3.562,6.80931183946906,35.9158590551181,34.677,76.521,76.521,6.50425,6.86427739445075
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,37,Tor,10SauPaul-malaysia,speex,2.661,2.34,2.463,2.091,29.0543573825503,28.1185,61.237,61.237,4.64675,5.78710677143676,36.637314330958,35.07,75.82,75.82,6.6935,7.74212239991835
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,38,Tor,10SauPaul-malaysia,speex,2.627,2.295,2.595,2.254,27.1449799331104,25.2905,56.532,56.532,4.5295,6.21059119666955,37.550227308603,36.931,66.633,66.633,6.398,6.05508825489062
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,39,Tor,10SauPaul-malaysia,speex,2.634,2.305,2.506,2.142,26.1954352548037,25.097,49.029,49.029,3.295,4.85343937371992,36.7826088328076,36.2495,72.219,72.219,5.9935,5.98806457895382
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,40,Tor,10SauPaul-malaysia,speex,2.813,2.55,2.464,2.092,25.8117675585284,24.797,48.421,48.421,3.51,4.50335001528326,37.511456195738,37.084,63.389,63.389,6.18149999999999,5.97477513985387
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,41,Tor,10SauPaul-malaysia,speex,2.694,2.385,2.642,2.316,25.6023837111671,24.836,43.275,43.275,2.8255,3.67365931797912,37.2647952191235,36.781,72.77,72.77,6.2675,6.04161270272581
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,42,Tor,10SauPaul-malaysia,speex,2.772,2.492,2.613,2.277,24.9163564853557,24.351,41.847,41.847,2.477,3.64086937937025,37.4300790513834,37.098,64.418,64.418,6.278,5.82830057032491
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,43,Tor,10SauPaul-malaysia,speex,2.947,2.745,2.539,2.184,26.263177852349,24.7775,61.276,61.276,3.82375,5.66510528330629,35.7106488188976,34.762,66.648,66.648,6.257,6.18949340847572
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,44,Tor,10SauPaul-malaysia,speex,2.71,2.407,2.395,2.012,25.1475121338912,24.12,45.833,45.833,3.102,4.59394472352017,37.8078792156863,37.463,61.603,61.603,7.1465,6.1596008649794
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,45,Tor,10SauPaul-malaysia,speex,2.813,2.55,2.243,1.85,25.4552935779817,24.811,47.908,47.908,2.5535,4.06483863732165,37.6997765451664,37.216,67.42,67.42,6.88674999999999,6.4380689303495
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,46,Tor,10SauPaul-malaysia,speex,2.619,2.285,2.671,2.354,26.5379389121339,24.962,68.693,68.693,3.6545,5.86121090076388,27.3176648221344,25.774,58.178,58.178,5.386,5.65047066860871
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,47,Tor,10SauPaul-malaysia,speex,2.495,2.129,2.606,2.269,26.4826868178002,24.916,65.927,65.927,3.98399999999999,5.86780687533291,36.4492136684996,35.477,74.82,74.82,6.512,7.43738908589579
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,48,Tor,10SauPaul-malaysia,speex,2.812,2.549,2.436,2.059,26.6828251046025,25.465,53.726,53.726,3.8835,5.17177600788657,37.8828074484945,37.154,78.912,78.912,8.37199999999999,7.28812524028021
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/10SauPaul-malaysia/caller/log.json,49,Tor,10SauPaul-malaysia,speex,2.603,2.264,2.669,2.352,28.0138867449664,26.772,70.545,70.545,4.37525,6.24731231464923,36.5122177355503,36.054,69.103,69.103,5.02799999999999,5.58381932019408
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,0,Tor,3Bangl-nyc,speex,2.798,2.529,2.739,2.446,24.9831387043189,24.716,35.68,35.68,2.83525,3.12724459383275,26.3703742088608,25.946,48.837,48.837,3.1555,3.87869057252605
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,1,Tor,3Bangl-nyc,speex,2.811,2.547,2.692,2.382,24.7767051495017,24.6075,41.156,41.156,2.52875,3.25293696726373,32.6327971586425,32.506,50.581,50.581,2.60449999999999,3.64757133907931
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,2,Tor,3Bangl-nyc,speex,2.705,2.4,2.564,2.215,24.9733820598007,24.575,37.037,37.037,3.10225,3.58728462087494,32.3400640316206,32.374,46.907,46.907,2.567,3.66626804244175
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,3,Tor,3Bangl-nyc,speex,2.73,2.435,2.756,2.471,25.2327225913621,24.6185,40.549,40.549,4.1045,4.01716189950123,32.4531515873016,32.479,46.165,46.165,2.61475,3.44824418836065
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,4,Tor,3Bangl-nyc,speex,2.916,2.698,2.576,2.23,22.5939202657807,22.2275,37.261,37.261,2.3765,3.18939935849235,32.5285660079051,32.499,50.97,50.97,2.562,3.55217263195776
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,5,Tor,3Bangl-nyc,speex,2.849,2.602,2.761,2.476,25.6870274086379,25.7065,34.111,34.111,2.93625,3.0504481259301,27.2464191759113,26.8115,48.661,48.661,3.75025,4.225817486596
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,6,Tor,3Bangl-nyc,speex,2.831,2.575,2.718,2.417,25.7695490033223,25.0855,47.745,47.745,2.92775,4.17464769252435,32.9453228346457,32.5335,55.172,55.172,2.961,4.54734787292698
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,7,Tor,3Bangl-nyc,speex,2.889,2.659,2.862,2.62,24.0322367109635,23.803,35.873,35.873,2.34225,2.90960887693506,30.5600015860428,30.449,42.157,42.157,1.955,3.22984654876495
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,8,Tor,3Bangl-nyc,speex,2.774,2.494,2.866,2.625,25.453877076412,25.1445,38.699,38.699,3.12725,3.16423622053691,25.8386466876972,25.5065,41.599,41.599,2.84,3.47838683474849
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,9,Tor,3Bangl-nyc,speex,2.618,2.284,2.795,2.525,28.4090448504983,27.3975,51.422,51.422,4.1225,5.5387400784991,26.5849371069182,25.6015,52.417,52.417,3.5815,4.85890961702105
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,10,Tor,3Bangl-nyc,speex,2.892,2.664,2.798,2.529,25.1720564784053,24.6865,43.403,43.403,2.83375,3.37706670666715,32.2832957413249,32.2065,49.777,49.777,2.5485,3.68573293685863
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,11,Tor,3Bangl-nyc,speex,2.787,2.513,2.804,2.537,24.9671204318937,24.7925,40.93,40.93,2.80775,3.25356655016822,32.75143977813,32.519,46.186,46.186,2.61075,4.01365859933808
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,12,Tor,3Bangl-nyc,speex,2.739,2.447,2.772,2.492,26.0982666112957,25.2545,48.656,48.656,3.5385,4.34846524261904,27.4889431279621,26.9725,50.942,50.942,3.237,4.17158039017633
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,13,Tor,3Bangl-nyc,speex,2.888,2.657,2.947,2.744,23.1993172757475,23.1535,38.262,38.262,1.849,2.70071073906364,25.6930788643533,25.234,41.246,41.246,3.28575,3.6647162196938
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,14,Tor,3Bangl-nyc,speex,2.81,2.545,2.701,2.394,24.4486744186047,24.134,37.52,37.52,2.73875,3.13271430626304,33.5316408839779,33.631,46.278,46.278,3.08,3.62920153587472
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,15,Tor,3Bangl-nyc,speex,2.947,2.745,2.596,2.255,25.3672533222591,25.0075,44.098,44.098,3.1465,3.77730444135417,34.0071821766562,33.809,51.976,51.976,3.36375,4.18006327645875
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,16,Tor,3Bangl-nyc,speex,2.622,2.29,2.469,2.098,25.0558363787375,25.0425,39.488,39.488,2.863,3.03413968721531,32.3748079051383,32.236,58.86,58.86,2.581,3.92288134207346
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,17,Tor,3Bangl-nyc,speex,2.933,2.723,2.804,2.537,23.906853820598,23.6595,41.053,41.053,2.65425,3.09584266891107,25.7261210443038,25.4765,41.414,41.414,3.596,3.71008151132147
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,18,Tor,3Bangl-nyc,speex,2.73,2.434,2.684,2.371,25.1106428571429,24.3775,42.223,42.223,4.9295,4.16735152606975,34.3461475019826,34.165,54.549,54.549,3.629,4.2201508154579
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,19,Tor,3Bangl-nyc,speex,2.934,2.724,2.632,2.302,26.1798687707641,25.345,51.332,51.332,2.50425,4.92988437182752,33.066334125099,32.352,57.758,57.758,2.886,4.93615116054139
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,20,Tor,3Bangl-nyc,speex,2.825,2.567,2.771,2.491,25.608446013289,24.692,44.713,44.713,3.04625,4.09526489069145,32.5838105761642,32.482,52.873,52.873,2.4845,3.99195520761094
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,21,Tor,3Bangl-nyc,speex,2.816,2.555,2.704,2.399,24.4130149501661,24.3005,34.356,34.356,2.7355,2.96127639204795,32.6091555555556,32.3665,51.418,51.418,2.704,3.9152566302793
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,22,Tor,3Bangl-nyc,speex,2.754,2.467,2.694,2.384,25.123346345515,24.606,45.096,45.096,2.99675,3.5301710357466,32.3052192429022,32.396,43.602,43.602,2.50299999999999,3.3196255890299
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,23,Tor,3Bangl-nyc,speex,2.82,2.56,2.579,2.234,25.5648704318937,25.371,38.788,38.788,2.829,3.48510738468451,32.1247675334909,32.164,42.564,42.564,2.491,3.35846081455774
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,24,Tor,3Bangl-nyc,speex,2.769,2.488,2.761,2.476,24.6695091362126,24.3835,46.388,46.388,2.60325,3.6303209101913,32.4360780757098,32.495,43.375,43.375,2.543,3.44680179217355
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,25,Tor,3Bangl-nyc,speex,2.327,1.937,2.258,1.865,29.7085988372093,25.5025,183.958,183.958,5.1935,18.2818086474182,37.2820190174326,34.289,224.405,224.405,5.89025,17.3385648480296
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,26,Tor,3Bangl-nyc,speex,2.73,2.434,2.728,2.431,24.5189086378738,24.2935,36.577,36.577,2.382,3.15237343298231,32.4094659270998,32.3635,43.441,43.441,2.55025,3.39452804880087
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,27,Tor,3Bangl-nyc,speex,2.935,2.727,2.799,2.531,24.9944925249169,24.8005,36.266,36.266,2.9535,3.32303967211565,32.9225246422893,32.628,50.942,50.942,2.8475,4.0660972247352
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,28,Tor,3Bangl-nyc,speex,2.804,2.538,2.315,1.924,26.4743455149502,25.3775,60.597,60.597,4.1075,5.09392384479262,33.6245237717908,32.87,60.842,60.842,4.0835,5.83602215963318
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,29,Tor,3Bangl-nyc,speex,2.649,2.325,2.604,2.265,27.9946495016611,27.547,49.059,49.059,3.5565,4.32869416784607,29.0677880220646,27.658,54.543,54.543,4.062,5.87271167569548
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,30,Tor,3Bangl-nyc,speex,2.713,2.411,2.731,2.436,28.0017790697674,27.4735,53.211,53.211,3.9595,4.72648308120335,28.641701421801,27.846,54.415,54.415,3.73625,5.15551571801364
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,31,Tor,3Bangl-nyc,speex,2.848,2.6,2.614,2.278,24.6473480066445,24.5525,37.06,37.06,2.4585,2.96515352678309,32.8456766561514,32.363,59.999,59.999,2.79425,4.58337667625687
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,32,Tor,3Bangl-nyc,speex,2.733,2.439,2.705,2.399,25.3802574750831,24.0475,67.654,67.654,3.21625,5.93415408280373,32.7073998441154,32.531,54.711,54.711,2.6965,4.0866626169382
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,33,Tor,3Bangl-nyc,speex,2.885,2.653,2.804,2.537,23.970188538206,23.6915,36.311,36.311,2.2835,2.98866141177773,33.8948882725832,33.848,46.454,46.454,3.29425,3.82177429318041
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,34,Tor,3Bangl-nyc,speex,2.689,2.378,2.741,2.449,25.202907807309,24.5425,44.144,44.144,2.8885,3.96173585941265,32.5089778305622,32.383,47.249,47.249,2.63650000000001,3.7009070665443
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,35,Tor,3Bangl-nyc,speex,2.967,2.774,2.668,2.35,24.5878704318937,24.142,42.679,42.679,2.89175,3.44063703647753,33.9617929133858,33.8595,50.994,50.994,3.14975,4.00478774781784
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,36,Tor,3Bangl-nyc,speex,2.828,2.572,2.539,2.184,25.9675556478405,25.12,45.917,45.917,4.132,4.24520889861862,32.2385181102362,32.2525,46.452,46.452,2.4675,3.53715964762692
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,37,Tor,3Bangl-nyc,speex,2.903,2.68,2.667,2.348,24.8478480066445,24.4375,40.946,40.946,3.152,3.53481478210597,32.4233464877664,32.342,48.169,48.169,2.572,3.57239834684932
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,38,Tor,3Bangl-nyc,speex,2.73,2.435,2.684,2.372,25.8215855481728,25.387,38.062,38.062,3.06,3.35208267913711,32.8954172604909,32.558,50.64,50.64,2.8945,4.17837068533607
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,39,Tor,3Bangl-nyc,speex,2.697,2.39,2.6,2.26,26.0513828903655,25.5465,44.963,44.963,3.6505,3.96304609396389,32.5860608695652,32.413,51.896,51.896,2.672,4.00605583301992
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,40,Tor,3Bangl-nyc,speex,2.74,2.448,2.507,2.144,25.246334717608,24.8345,40.7,40.7,4.0395,3.84515756655627,32.5937456556082,32.518,47.496,47.496,2.7125,3.64271920802831
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,41,Tor,3Bangl-nyc,speex,2.826,2.568,2.604,2.266,25.418915282392,25.023,44.966,44.966,2.99975,3.6197026626576,34.4944791174153,34.174,52.316,52.316,3.655,4.42896305563542
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,42,Tor,3Bangl-nyc,speex,2.688,2.377,2.627,2.295,24.5398430232558,23.9205,40.734,40.734,3.1275,3.81419263747303,33.8805007911392,33.7375,50.67,50.67,3.20275,4.02285098539237
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,43,Tor,3Bangl-nyc,speex,2.467,2.096,2.702,2.396,26.6070282392027,25.379,64.743,64.743,4.17475,5.92141968715454,34.3256835443038,34.0805,49.499,49.499,3.59425,4.2208904579075
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,44,Tor,3Bangl-nyc,speex,2.782,2.507,2.494,2.127,26.0223862126246,25.288,44.999,44.999,4.3395,4.08340599824171,32.7575786561265,32.444,50.635,50.635,2.758,4.22551778289514
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,45,Tor,3Bangl-nyc,speex,2.962,2.767,2.843,2.593,25.3798646179402,25.0295,39.599,39.599,2.45375,3.32638025138967,33.3958363636364,32.786,56.025,56.025,2.962,4.65709311202346
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,46,Tor,3Bangl-nyc,speex,2.767,2.486,2.719,2.419,25.0698023255814,24.3985,51.296,51.296,2.3885,3.99751489230193,32.3208196202532,32.295,49.467,49.467,2.53925,3.44493888961555
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,47,Tor,3Bangl-nyc,speex,2.954,2.754,2.485,2.117,24.6415672757475,24.405,40.663,40.663,2.82225,3.12041754985002,32.5796144101346,32.322,49.317,49.317,2.659,3.93731805991425
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,48,Tor,3Bangl-nyc,speex,2.85,2.604,2.811,2.547,25.9262408637874,24.9595,47.549,47.549,3.744,4.25577520204784,32.1583349206349,32.233,43.102,43.102,2.52200000000001,3.31521501700061
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/3Bangl-nyc/caller/log.json,49,Tor,3Bangl-nyc,speex,2.815,2.553,2.677,2.362,25.1558006644518,24.4445,49.891,49.891,2.375,3.99765220750911,32.9921185770751,32.617,50.518,50.518,2.799,4.10553127278485
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,0,Tor,4singapore-nyc,speex,2.92,2.705,2.711,2.409,22.6441730449251,22.411,40.393,40.393,2.59850000000001,3.10618119700837,34.3752294952681,34.1715,50.898,50.898,3.34875,4.4000147083252
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,1,Tor,4singapore-nyc,speex,2.683,2.37,2.907,2.686,28.7997724252492,26.4135,192.405,192.405,5.43825,15.2560438629144,26.3559596837945,25.576,42.508,42.508,3.914,4.48022355738689
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,2,Tor,4singapore-nyc,speex,2.605,2.266,3.052,2.9,26.8552333887043,23.6315,206.754,206.754,6.42075,16.5758122411106,26.7860150435471,25.673,51.205,51.205,3.8765,4.95061966432363
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,3,Tor,4singapore-nyc,speex,2.954,2.754,2.995,2.815,23.0038787375415,22.1915,40.943,40.943,2.58,3.82218451835451,32.7795993665875,32.65,52.889,52.889,2.59,3.74431605446874
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,4,Tor,4singapore-nyc,speex,2.46,2.087,2.613,2.278,27.4815182724252,26.1755,57.531,57.531,5.64675,6.32063401563476,36.3084493322859,35.917,66.015,66.015,5.868,5.69233433156217
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,5,Tor,4singapore-nyc,speex,2.402,2.02,2.138,1.749,30.9559202657807,26.8935,192.168,192.168,5.05625,18.2847355011701,33.8049799382716,30.7065,225.914,225.914,3.682,19.5991287142541
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,6,Tor,4singapore-nyc,speex,3.059,2.911,2.086,1.703,24.9601021594684,23.68,99.951,99.951,3.04775,7.26814414805936,34.7022247634069,32.6105,202.493,202.493,3.20175,14.4011263854754
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,7,Tor,4singapore-nyc,speex,2.876,2.64,2.613,2.277,23.2040058139535,22.55,52.292,52.292,2.64575,4.10287989594278,32.8343377952756,32.4615,53.351,53.351,2.56875000000001,4.09265482861271
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,8,Tor,4singapore-nyc,speex,2.894,2.667,2.578,2.233,22.6254485049834,22.346,35.879,35.879,2.7655,3.18151385305483,33.6967399209486,33.712,46.026,46.026,2.942,3.66404113722109
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,9,Tor,4singapore-nyc,speex,2.84,2.588,2.54,2.185,22.8989343853821,21.98,40.474,40.474,2.944,4.26015286253322,34.0715603788477,34.004,47.104,47.104,3.2915,3.91386251223985
/home/jithin/data/IMC/NewData/Tor/2-hop/2_hop_speex/4singapore-nyc/caller/log.json,10,Tor,4singapore-nyc,speex,2.894,2.667,2.947,2.744,23.6970689368771,23.4235,39.656,39.656,3.3595,3.51783692149257,34.6233515007899,34.272,54.235,54.235,3.49075,4.43903564916203
